term,week,program,course_code,section_id,n_students,n_pass,avg_score
2024-T3,15,IS,DATA101,IS-040,29,27,92.69
2024-T3,16,IS,DATA101,IS-040,35,28,94.98
2024-T3,17,IS,DATA101,IS-040,35,29,86.87
2024-T3,18,IS,DATA101,IS-040,34,27,100.0
2024-T3,19,IS,DATA101,IS-040,31,28,97.99
2024-T3,20,IS,DATA101,IS-040,29,21,100.0
2024-T3,1,IS,DATA101,IS-041,66,56,99.62
2024-T3,2,IS,DATA101,IS-041,63,57,100.0
2024-T3,3,IS,DATA101,IS-041,60,56,100.0
2024-T3,4,IS,DATA101,IS-041,54,47,100.0
2024-T3,5,IS,DATA101,IS-041,57,55,96.86
2024-T3,6,IS,DATA101,IS-041,52,49,100.0
2024-T3,7,IS,DATA101,IS-041,62,55,100.0
2024-T3,8,IS,DATA101,IS-041,56,51,95.44
2024-T3,9,IS,DATA101,IS-041,61,53,94.78
2024-T3,10,IS,DATA101,IS-041,63,52,88.73
2024-T3,11,IS,DATA101,IS-041,59,51,95.9
2024-T3,12,IS,DATA101,IS-041,55,49,100.0
2024-T3,13,IS,DATA101,IS-041,60,51,100.0
2024-T3,14,IS,DATA101,IS-041,55,48,100.0
2024-T3,15,IS,DATA101,IS-041,63,58,100.0
2024-T3,16,IS,DATA101,IS-041,58,51,99.03
2024-T3,17,IS,DATA101,IS-041,54,46,100.0
2024-T3,18,IS,DATA101,IS-041,59,51,99.73
2024-T3,19,IS,DATA101,IS-041,60,49,97.82
2024-T3,20,IS,DATA101,IS-041,64,53,96.56
2024-T3,1,IS,DATA101,IS-042,52,39,100.0
2024-T3,2,IS,DATA101,IS-042,48,43,100.0
2024-T3,3,IS,DATA101,IS-042,53,48,94.43
2024-T3,4,IS,DATA101,IS-042,50,46,100.0
2024-T3,5,IS,DATA101,IS-042,51,45,100.0
2024-T3,6,IS,DATA101,IS-042,47,39,100.0
2024-T3,7,IS,DATA101,IS-042,56,52,100.0
2024-T3,8,IS,DATA101,IS-042,51,46,96.27
2024-T3,9,IS,DATA101,IS-042,56,50,100.0
2024-T3,10,IS,DATA101,IS-042,47,42,91.73
2024-T3,11,IS,DATA101,IS-042,52,45,100.0
2024-T3,12,IS,DATA101,IS-042,55,48,100.0
2024-T3,13,IS,DATA101,IS-042,47,38,100.0
2024-T3,14,IS,DATA101,IS-042,55,48,95.75
2024-T3,15,IS,DATA101,IS-042,49,44,100.0
2024-T3,16,IS,DATA101,IS-042,49,45,100.0
2024-T3,17,IS,DATA101,IS-042,51,43,94.25
2024-T3,18,IS,DATA101,IS-042,53,43,100.0
2024-T3,19,IS,DATA101,IS-042,52,48,90.02
2024-T3,20,IS,DATA101,IS-042,43,39,100.0
2024-T3,1,IS,DATA101,IS-043,24,17,92.07
2024-T3,2,IS,DATA101,IS-043,29,24,100.0
2024-T3,3,IS,DATA101,IS-043,27,22,100.0
2024-T3,4,IS,DATA101,IS-043,21,20,100.0
2024-T3,5,IS,DATA101,IS-043,20,19,99.98
2024-T3,6,IS,DATA101,IS-043,31,30,97.69
2024-T3,7,IS,DATA101,IS-043,29,28,100.0
2024-T3,8,IS,DATA101,IS-043,29,26,100.0
2024-T3,9,IS,DATA101,IS-043,23,17,100.0
2024-T3,10,IS,DATA101,IS-043,24,18,97.87
2024-T3,11,IS,DATA101,IS-043,30,25,96.17
2024-T3,12,IS,DATA101,IS-043,23,16,100.0
2024-T3,13,IS,DATA101,IS-043,19,16,100.0
2024-T3,14,IS,DATA101,IS-043,33,28,100.0
2024-T3,15,IS,DATA101,IS-043,23,21,100.0
2024-T3,16,IS,DATA101,IS-043,23,23,100.0
2024-T3,17,IS,DATA101,IS-043,16,14,90.36
2024-T3,18,IS,DATA101,IS-043,30,29,100.0
2024-T3,19,IS,DATA101,IS-043,22,19,96.85
2024-T3,20,IS,DATA101,IS-043,26,26,100.0
2024-T3,1,IS,DATA101,IS-044,29,25,100.0
2024-T3,2,IS,DATA101,IS-044,29,24,100.0
2024-T3,3,IS,DATA101,IS-044,22,21,100.0
2024-T3,4,IS,DATA101,IS-044,25,20,100.0
2024-T3,5,IS,DATA101,IS-044,20,18,95.7
2024-T3,6,IS,DATA101,IS-044,25,20,100.0
2024-T3,7,IS,DATA101,IS-044,29,27,99.0
2024-T3,8,IS,DATA101,IS-044,23,19,90.7
2024-T3,9,IS,DATA101,IS-044,18,13,95.38
2024-T3,10,IS,DATA101,IS-044,19,17,97.49
2024-T3,11,IS,DATA101,IS-044,25,22,94.68
2024-T3,12,IS,DATA101,IS-044,16,11,100.0
2024-T3,13,IS,DATA101,IS-044,16,14,97.07
2024-T3,14,IS,DATA101,IS-044,23,21,100.0
2024-T3,15,IS,DATA101,IS-044,22,17,99.62
2024-T3,16,IS,DATA101,IS-044,25,19,92.74
2024-T3,17,IS,DATA101,IS-044,25,20,96.75
2024-T3,18,IS,DATA101,IS-044,24,19,100.0
2024-T3,19,IS,DATA101,IS-044,20,14,95.22
2024-T3,20,IS,DATA101,IS-044,27,22,98.54
2024-T3,1,IS,DATA101,IS-045,53,47,98.89
2024-T3,2,IS,DATA101,IS-045,48,39,100.0
2024-T3,3,IS,DATA101,IS-045,49,43,96.1
2024-T3,4,IS,DATA101,IS-045,55,48,100.0
2024-T3,5,IS,DATA101,IS-045,49,41,100.0
2024-T3,6,IS,DATA101,IS-045,48,38,98.66
2024-T3,7,IS,DATA101,IS-045,50,45,100.0
2024-T3,8,IS,DATA101,IS-045,49,42,100.0
2024-T3,9,IS,DATA101,IS-045,44,38,100.0
2024-T3,10,IS,DATA101,IS-045,41,34,100.0
2024-T3,11,IS,DATA101,IS-045,49,41,99.33
2024-T3,12,IS,DATA101,IS-045,52,44,97.13
2024-T3,13,IS,DATA101,IS-045,49,45,100.0
2024-T3,14,IS,DATA101,IS-045,51,46,94.3
2024-T3,15,IS,DATA101,IS-045,47,43,100.0
2024-T3,16,IS,DATA101,IS-045,50,47,95.0
2024-T3,17,IS,DATA101,IS-045,45,41,97.46
2024-T3,18,IS,DATA101,IS-045,44,43,97.59
2024-T3,19,IS,DATA101,IS-045,47,40,100.0
2024-T3,20,IS,DATA101,IS-045,50,42,100.0
2024-T3,1,IS,DATA101,IS-046,69,63,100.0
2024-T3,2,IS,DATA101,IS-046,70,62,99.23
2024-T3,3,IS,DATA101,IS-046,63,60,99.69
2024-T3,4,IS,DATA101,IS-046,68,59,92.85
2024-T3,5,IS,DATA101,IS-046,65,62,97.4
2024-T3,6,IS,DATA101,IS-046,60,57,100.0
2024-T3,7,IS,DATA101,IS-046,67,60,100.0
2024-T3,8,IS,DATA101,IS-046,74,66,100.0
2024-T3,9,IS,DATA101,IS-046,70,65,98.68
2024-T3,10,IS,DATA101,IS-046,78,67,96.97
2024-T3,11,IS,DATA101,IS-046,74,63,95.5
2024-T3,12,IS,DATA101,IS-046,71,62,98.8
2024-T3,13,IS,DATA101,IS-046,70,60,93.67
2024-T3,14,IS,DATA101,IS-046,66,50,100.0
2024-T3,15,IS,DATA101,IS-046,74,66,96.59
2024-T3,16,IS,DATA101,IS-046,69,56,97.33
2024-T3,17,IS,DATA101,IS-046,64,54,98.23
2024-T3,18,IS,DATA101,IS-046,72,65,92.69
2024-T3,19,IS,DATA101,IS-046,72,64,100.0
2024-T3,20,IS,DATA101,IS-046,74,68,90.34
2024-T3,1,IS,DATA101,IS-047,46,42,100.0
2024-T3,2,IS,DATA101,IS-047,50,44,97.49
2024-T3,3,IS,DATA101,IS-047,52,44,95.83
2024-T3,4,IS,DATA101,IS-047,59,50,88.29
2024-T3,5,IS,DATA101,IS-047,49,39,89.22
2024-T3,6,IS,DATA101,IS-047,50,47,96.44
2024-T3,7,IS,DATA101,IS-047,51,41,92.71
2024-T3,8,IS,DATA101,IS-047,51,49,91.35
2024-T3,9,IS,DATA101,IS-047,50,45,90.98
2024-T3,10,IS,DATA101,IS-047,51,45,97.09
2024-T3,11,IS,DATA101,IS-047,55,49,100.0
2024-T3,12,IS,DATA101,IS-047,39,31,98.05
2024-T3,13,IS,DATA101,IS-047,56,53,100.0
2024-T3,14,IS,DATA101,IS-047,50,46,91.66
2024-T3,15,IS,DATA101,IS-047,51,46,100.0
2024-T3,16,IS,DATA101,IS-047,45,35,96.16
2024-T3,17,IS,DATA101,IS-047,46,36,97.07
2024-T3,18,IS,DATA101,IS-047,51,42,98.27
2024-T3,19,IS,DATA101,IS-047,42,35,100.0
2024-T3,20,IS,DATA101,IS-047,50,39,98.58
2024-T3,1,IS,DATA101,IS-048,43,37,97.24
2024-T3,2,IS,DATA101,IS-048,47,45,94.08
2024-T3,3,IS,DATA101,IS-048,44,42,95.58
2024-T3,4,IS,DATA101,IS-048,49,40,100.0
2024-T3,5,IS,DATA101,IS-048,41,41,100.0
2024-T3,6,IS,DATA101,IS-048,38,34,96.74
2024-T3,7,IS,DATA101,IS-048,43,36,100.0
2024-T3,8,IS,DATA101,IS-048,46,40,95.73
2024-T3,9,IS,DATA101,IS-048,39,37,100.0
2024-T3,10,IS,DATA101,IS-048,43,35,100.0
2024-T3,11,IS,DATA101,IS-048,42,36,96.55
2024-T3,12,IS,DATA101,IS-048,43,32,95.12
2024-T3,13,IS,DATA101,IS-048,40,35,95.0
2024-T3,14,IS,DATA101,IS-048,47,45,100.0
2024-T3,15,IS,DATA101,IS-048,37,36,95.7
2024-T3,16,IS,DATA101,IS-048,52,47,100.0
2024-T3,17,IS,DATA101,IS-048,42,37,100.0
2024-T3,18,IS,DATA101,IS-048,46,35,95.45
2024-T3,19,IS,DATA101,IS-048,48,42,99.87
2024-T3,20,IS,DATA101,IS-048,45,35,94.72
2024-T3,1,IS,DATA101,IS-049,39,28,97.64
2024-T3,2,IS,DATA101,IS-049,47,41,96.56
2024-T3,3,IS,DATA101,IS-049,47,44,99.49
2024-T3,4,IS,DATA101,IS-049,44,37,86.5
2024-T3,5,IS,DATA101,IS-049,53,45,99.93
2024-T3,6,IS,DATA101,IS-049,49,44,92.33
2024-T3,7,IS,DATA101,IS-049,42,30,87.54
2024-T3,8,IS,DATA101,IS-049,47,38,96.09
2024-T3,9,IS,DATA101,IS-049,44,35,100.0
2024-T3,10,IS,DATA101,IS-049,47,41,96.42
2024-T3,11,IS,DATA101,IS-049,44,37,94.99
2024-T3,12,IS,DATA101,IS-049,49,43,92.59
2024-T3,13,IS,DATA101,IS-049,42,34,90.04
2024-T3,14,IS,DATA101,IS-049,43,38,96.21
2024-T3,15,IS,DATA101,IS-049,43,34,91.46
2024-T3,16,IS,DATA101,IS-049,43,39,100.0
2024-T3,17,IS,DATA101,IS-049,49,40,100.0
2024-T3,18,IS,DATA101,IS-049,47,37,100.0
2024-T3,19,IS,DATA101,IS-049,50,41,96.28
2024-T3,20,IS,DATA101,IS-049,44,40,94.52
2024-T3,1,IS,DATA101,IS-050,58,53,98.37
2024-T3,2,IS,DATA101,IS-050,55,52,98.15
2024-T3,3,IS,DATA101,IS-050,62,56,97.31
2024-T3,4,IS,DATA101,IS-050,66,59,92.65
2024-T3,5,IS,DATA101,IS-050,63,62,100.0
2024-T3,6,IS,DATA101,IS-050,59,50,99.68
2024-T3,7,IS,DATA101,IS-050,56,49,100.0
2024-T3,8,IS,DATA101,IS-050,60,55,97.49
2024-T3,9,IS,DATA101,IS-050,56,51,100.0
2024-T3,10,IS,DATA101,IS-050,57,54,99.84
2024-T3,11,IS,DATA101,IS-050,64,55,96.73
2024-T3,12,IS,DATA101,IS-050,62,59,92.41
2024-T3,13,IS,DATA101,IS-050,62,51,92.45
2024-T3,14,IS,DATA101,IS-050,63,54,98.21
2024-T3,15,IS,DATA101,IS-050,55,51,95.27
2024-T3,16,IS,DATA101,IS-050,56,46,100.0
2024-T3,17,IS,DATA101,IS-050,59,55,100.0
2024-T3,18,IS,DATA101,IS-050,62,56,93.92
2024-T3,19,IS,DATA101,IS-050,59,51,98.21
2024-T3,20,IS,DATA101,IS-050,61,50,98.9
2024-T3,1,IS,DATA101,IS-051,44,37,95.51
2024-T3,2,IS,DATA101,IS-051,53,53,95.45
2024-T3,3,IS,DATA101,IS-051,48,45,98.77
2024-T3,4,IS,DATA101,IS-051,44,35,100.0
2024-T3,5,IS,DATA101,IS-051,49,42,99.32
2024-T3,6,IS,DATA101,IS-051,54,50,98.33
2024-T3,7,IS,DATA101,IS-051,44,38,87.92
2024-T3,8,IS,DATA101,IS-051,47,42,98.86
2024-T3,9,IS,DATA101,IS-051,47,43,97.83
2024-T3,10,IS,DATA101,IS-051,52,46,100.0
2024-T3,11,IS,DATA101,IS-051,44,42,98.59
2024-T3,12,IS,DATA101,IS-051,48,37,100.0
2024-T3,13,IS,DATA101,IS-051,45,39,95.92
2024-T3,14,IS,DATA101,IS-051,49,45,100.0
2024-T3,15,IS,DATA101,IS-051,47,40,100.0
2024-T3,16,IS,DATA101,IS-051,56,50,100.0
2024-T3,17,IS,DATA101,IS-051,46,42,100.0
2024-T3,18,IS,DATA101,IS-051,51,38,100.0
2024-T3,19,IS,DATA101,IS-051,54,46,100.0
2024-T3,20,IS,DATA101,IS-051,52,44,100.0
2024-T3,1,IS,DATA101,IS-052,66,61,100.0
2024-T3,2,IS,DATA101,IS-052,53,47,100.0
2024-T3,3,IS,DATA101,IS-052,60,55,100.0
2024-T3,4,IS,DATA101,IS-052,62,58,100.0
2024-T3,5,IS,DATA101,IS-052,64,58,98.24
2024-T3,6,IS,DATA101,IS-052,66,54,100.0
2024-T3,7,IS,DATA101,IS-052,61,56,100.0
2024-T3,8,IS,DATA101,IS-052,67,60,97.41
2024-T3,9,IS,DATA101,IS-052,64,60,93.92
2024-T3,10,IS,DATA101,IS-052,62,57,98.42
2024-T3,11,IS,DATA101,IS-052,63,55,99.96
2024-T3,12,IS,DATA101,IS-052,67,57,91.63
2024-T3,13,IS,DATA101,IS-052,54,46,96.43
2024-T3,14,IS,DATA101,IS-052,58,56,100.0
2024-T3,15,IS,DATA101,IS-052,58,46,97.76
2024-T3,16,IS,DATA101,IS-052,65,61,98.65
2024-T3,17,IS,DATA101,IS-052,56,47,99.72
2024-T3,18,IS,DATA101,IS-052,63,56,100.0
2024-T3,19,IS,DATA101,IS-052,63,52,100.0
2024-T3,20,IS,DATA101,IS-052,62,50,94.85
2024-T3,1,IS,DATA101,IS-053,55,47,100.0
2024-T3,2,IS,DATA101,IS-053,50,45,98.46
2024-T3,3,IS,DATA101,IS-053,55,53,88.61
2024-T3,4,IS,DATA101,IS-053,54,39,91.2
2024-T3,5,IS,DATA101,IS-053,60,53,100.0
2024-T3,6,IS,DATA101,IS-053,54,47,100.0
2024-T3,7,IS,DATA101,IS-053,48,39,90.37
2024-T3,8,IS,DATA101,IS-053,59,46,92.92
2024-T3,9,IS,DATA101,IS-053,50,47,100.0
2024-T3,10,IS,DATA101,IS-053,56,45,96.36
2024-T3,11,IS,DATA101,IS-053,54,50,100.0
2024-T3,12,IS,DATA101,IS-053,47,39,95.36
2024-T3,13,IS,DATA101,IS-053,50,39,96.1
2024-T3,14,IS,DATA101,IS-053,54,48,95.19
2024-T3,15,IS,DATA101,IS-053,45,35,92.91
2024-T3,16,IS,DATA101,IS-053,46,39,98.81
2024-T3,17,IS,DATA101,IS-053,53,45,96.96
2024-T3,18,IS,DATA101,IS-053,51,40,96.34
2024-T3,19,IS,DATA101,IS-053,55,47,100.0
2024-T3,20,IS,DATA101,IS-053,46,35,100.0
2024-T3,1,IS,DATA101,IS-054,50,47,100.0
2024-T3,2,IS,DATA101,IS-054,56,52,100.0
2024-T3,3,IS,DATA101,IS-054,52,46,100.0
2024-T3,4,IS,DATA101,IS-054,53,47,99.99
2024-T3,5,IS,DATA101,IS-054,53,46,99.34
2024-T3,6,IS,DATA101,IS-054,51,41,95.1
2024-T3,7,IS,DATA101,IS-054,48,43,94.37
2024-T3,8,IS,DATA101,IS-054,51,47,100.0
2024-T3,9,IS,DATA101,IS-054,54,51,99.86
2024-T3,10,IS,DATA101,IS-054,49,38,96.95
2024-T3,11,IS,DATA101,IS-054,56,55,97.03
2024-T3,12,IS,DATA101,IS-054,51,48,94.55
2024-T3,13,IS,DATA101,IS-054,53,45,95.05
2024-T3,14,IS,DATA101,IS-054,55,49,100.0
2024-T3,15,IS,DATA101,IS-054,61,57,100.0
2024-T3,16,IS,DATA101,IS-054,49,46,100.0
2024-T3,17,IS,DATA101,IS-054,53,46,97.22
2024-T3,18,IS,DATA101,IS-054,51,45,95.08
2024-T3,19,IS,DATA101,IS-054,55,45,92.2
2024-T3,20,IS,DATA101,IS-054,51,47,99.39
2024-T3,1,IS,DATA101,IS-055,63,59,94.73
2024-T3,2,IS,DATA101,IS-055,58,48,99.37
2024-T3,3,IS,DATA101,IS-055,60,52,94.34
2024-T3,4,IS,DATA101,IS-055,60,54,100.0
2024-T3,5,IS,DATA101,IS-055,55,43,89.0
2024-T3,6,IS,DATA101,IS-055,59,49,91.22
2024-T3,7,IS,DATA101,IS-055,59,53,97.28
2024-T3,8,IS,DATA101,IS-055,59,56,97.5
2024-T3,9,IS,DATA101,IS-055,56,49,95.19
2024-T3,10,IS,DATA101,IS-055,70,55,94.44
2024-T3,11,IS,DATA101,IS-055,59,48,100.0
2024-T3,12,IS,DATA101,IS-055,61,52,92.19
2024-T3,13,IS,DATA101,IS-055,62,56,95.59
2024-T3,14,IS,DATA101,IS-055,58,50,97.77
2024-T3,15,IS,DATA101,IS-055,65,44,97.69
2024-T3,16,IS,DATA101,IS-055,57,48,99.15
2024-T3,17,IS,DATA101,IS-055,57,48,100.0
2024-T3,18,IS,DATA101,IS-055,71,64,99.5
2024-T3,19,IS,DATA101,IS-055,55,53,98.94
2024-T3,20,IS,DATA101,IS-055,56,50,100.0
2024-T3,1,IS,DATA101,IS-056,44,37,95.51
2024-T3,2,IS,DATA101,IS-056,49,40,100.0
2024-T3,3,IS,DATA101,IS-056,46,38,96.12
2024-T3,4,IS,DATA101,IS-056,46,40,99.58
2024-T3,5,IS,DATA101,IS-056,57,48,100.0
2024-T3,6,IS,DATA101,IS-056,40,36,100.0
2024-T3,7,IS,DATA101,IS-056,49,39,100.0
2024-T3,8,IS,DATA101,IS-056,50,42,95.06
2024-T3,9,IS,DATA101,IS-056,44,35,98.02
2024-T3,10,IS,DATA101,IS-056,52,42,100.0
2024-T3,11,IS,DATA101,IS-056,42,36,94.5
2024-T3,12,IS,DATA101,IS-056,50,41,91.89
2024-T3,13,IS,DATA101,IS-056,47,43,94.87
2024-T3,14,IS,DATA101,IS-056,42,34,93.78
2024-T3,15,IS,DATA101,IS-056,33,30,100.0
2024-T3,16,IS,DATA101,IS-056,41,31,92.81
2024-T3,17,IS,DATA101,IS-056,39,36,93.97
2024-T3,18,IS,DATA101,IS-056,48,43,90.56
2024-T3,19,IS,DATA101,IS-056,46,40,93.67
2024-T3,20,IS,DATA101,IS-056,40,36,98.36
2024-T3,1,IS,DATA101,IS-057,38,33,94.54
2024-T3,2,IS,DATA101,IS-057,37,37,100.0
2024-T3,3,IS,DATA101,IS-057,31,25,100.0
2024-T3,4,IS,DATA101,IS-057,40,36,100.0
2024-T3,5,IS,DATA101,IS-057,40,40,99.45
2024-T3,6,IS,DATA101,IS-057,39,36,100.0
2024-T3,7,IS,DATA101,IS-057,29,27,93.79
2024-T3,8,IS,DATA101,IS-057,39,37,100.0
2024-T3,9,IS,DATA101,IS-057,41,37,100.0
2024-T3,10,IS,DATA101,IS-057,34,31,100.0
2024-T3,11,IS,DATA101,IS-057,38,35,90.47
2024-T3,12,IS,DATA101,IS-057,40,36,100.0
2024-T3,13,IS,DATA101,IS-057,31,29,100.0
2024-T3,14,IS,DATA101,IS-057,39,36,100.0
2024-T3,15,IS,DATA101,IS-057,43,39,100.0
2024-T3,16,IS,DATA101,IS-057,35,30,89.48
2024-T3,17,IS,DATA101,IS-057,40,33,95.74
2024-T3,18,IS,DATA101,IS-057,34,32,100.0
2024-T3,19,IS,DATA101,IS-057,42,38,100.0
2024-T3,20,IS,DATA101,IS-057,35,34,96.58
2024-T3,1,IS,DATA101,IS-058,71,67,100.0
2024-T3,2,IS,DATA101,IS-058,72,64,100.0
2024-T3,3,IS,DATA101,IS-058,75,66,100.0
2024-T3,4,IS,DATA101,IS-058,69,62,100.0
2024-T3,5,IS,DATA101,IS-058,65,60,100.0
2024-T3,6,IS,DATA101,IS-058,73,70,98.82
2024-T3,7,IS,DATA101,IS-058,68,61,95.85
2024-T3,8,IS,DATA101,IS-058,70,56,100.0
2024-T3,9,IS,DATA101,IS-058,64,59,100.0
2024-T3,10,IS,DATA101,IS-058,68,62,100.0
2024-T3,11,IS,DATA101,IS-058,64,55,99.61
2024-T3,12,IS,DATA101,IS-058,76,68,99.53
2024-T3,13,IS,DATA101,IS-058,66,57,95.74
2024-T3,14,IS,DATA101,IS-058,65,61,97.92
2024-T3,15,IS,DATA101,IS-058,73,65,94.95
2024-T3,16,IS,DATA101,IS-058,65,53,100.0
2024-T3,17,IS,DATA101,IS-058,68,62,99.84
2024-T3,18,IS,DATA101,IS-058,66,59,100.0
2024-T3,19,IS,DATA101,IS-058,70,61,99.89
2024-T3,20,IS,DATA101,IS-058,70,67,100.0
2024-T3,1,IS,DATA101,IS-059,37,34,100.0
2024-T3,2,IS,DATA101,IS-059,44,36,94.56
2024-T3,3,IS,DATA101,IS-059,40,33,100.0
2024-T3,4,IS,DATA101,IS-059,41,34,99.68
2024-T3,5,IS,DATA101,IS-059,48,42,100.0
2024-T3,6,IS,DATA101,IS-059,47,46,100.0
2024-T3,7,IS,DATA101,IS-059,49,41,100.0
2024-T3,8,IS,DATA101,IS-059,43,37,95.14
2024-T3,9,IS,DATA101,IS-059,46,38,97.63
2024-T3,10,IS,DATA101,IS-059,50,43,94.87
2024-T3,11,IS,DATA101,IS-059,51,48,87.49
2024-T3,12,IS,DATA101,IS-059,48,42,97.93
2024-T3,13,IS,DATA101,IS-059,47,37,100.0
2024-T3,14,IS,DATA101,IS-059,42,39,100.0
2024-T3,15,IS,DATA101,IS-059,55,46,94.8
2024-T3,16,IS,DATA101,IS-059,43,37,94.77
2024-T3,17,IS,DATA101,IS-059,49,45,96.32
2024-T3,18,IS,DATA101,IS-059,48,41,98.67
2024-T3,19,IS,DATA101,IS-059,39,37,100.0
2024-T3,20,IS,DATA101,IS-059,50,45,100.0
2024-T3,1,IS,DATA101,IS-060,46,43,100.0
2024-T3,2,IS,DATA101,IS-060,44,43,96.43
2024-T3,3,IS,DATA101,IS-060,38,34,100.0
2024-T3,4,IS,DATA101,IS-060,44,37,99.36
2024-T3,5,IS,DATA101,IS-060,40,33,90.47
2024-T3,6,IS,DATA101,IS-060,48,39,100.0
2024-T3,7,IS,DATA101,IS-060,49,47,98.46
2024-T3,8,IS,DATA101,IS-060,41,38,100.0
2024-T3,9,IS,DATA101,IS-060,43,37,100.0
2024-T3,10,IS,DATA101,IS-060,40,36,100.0
2024-T3,11,IS,DATA101,IS-060,33,25,100.0
2024-T3,12,IS,DATA101,IS-060,48,40,100.0
2024-T3,13,IS,DATA101,IS-060,38,29,99.09
2024-T3,14,IS,DATA101,IS-060,36,28,93.09
2024-T3,15,IS,DATA101,IS-060,52,46,92.12
2024-T3,16,IS,DATA101,IS-060,40,33,100.0
2024-T3,17,IS,DATA101,IS-060,46,41,95.44
2024-T3,18,IS,DATA101,IS-060,47,37,90.79
2024-T3,19,IS,DATA101,IS-060,46,43,94.69
2024-T3,20,IS,DATA101,IS-060,38,32,100.0
2024-T3,1,IS,DATA101,IS-061,52,44,100.0
2024-T3,2,IS,DATA101,IS-061,48,43,95.38
2024-T3,3,IS,DATA101,IS-061,51,45,100.0
2024-T3,4,IS,DATA101,IS-061,42,32,100.0
2024-T3,5,IS,DATA101,IS-061,50,43,100.0
2024-T3,6,IS,DATA101,IS-061,47,41,100.0
2024-T3,7,IS,DATA101,IS-061,46,39,98.72
2024-T3,8,IS,DATA101,IS-061,56,48,92.7
2024-T3,9,IS,DATA101,IS-061,53,47,98.99
2024-T3,10,IS,DATA101,IS-061,48,40,100.0
2024-T3,11,IS,DATA101,IS-061,53,45,100.0
2024-T3,12,IS,DATA101,IS-061,49,43,100.0
2024-T3,13,IS,DATA101,IS-061,46,39,91.32
2024-T3,14,IS,DATA101,IS-061,46,39,92.54
2024-T3,15,IS,DATA101,IS-061,47,39,90.48
2024-T3,16,IS,DATA101,IS-061,50,44,100.0
2024-T3,17,IS,DATA101,IS-061,47,43,97.14
2024-T3,18,IS,DATA101,IS-061,46,39,93.36
2024-T3,19,IS,DATA101,IS-061,48,44,92.44
2024-T3,20,IS,DATA101,IS-061,47,44,99.22
2024-T3,1,IS,DATA101,IS-062,41,34,100.0
2024-T3,2,IS,DATA101,IS-062,44,41,100.0
2024-T3,3,IS,DATA101,IS-062,45,36,100.0
2024-T3,4,IS,DATA101,IS-062,46,41,94.68
2024-T3,5,IS,DATA101,IS-062,45,43,100.0
2024-T3,6,IS,DATA101,IS-062,50,46,100.0
2024-T3,7,IS,DATA101,IS-062,44,34,100.0
2024-T3,8,IS,DATA101,IS-062,42,35,100.0
2024-T3,9,IS,DATA101,IS-062,42,39,100.0
2024-T3,10,IS,DATA101,IS-062,45,42,98.23
2024-T3,11,IS,DATA101,IS-062,50,44,97.2
2024-T3,12,IS,DATA101,IS-062,50,43,90.12
2024-T3,13,IS,DATA101,IS-062,44,37,100.0
2024-T3,14,IS,DATA101,IS-062,51,45,93.84
2024-T3,15,IS,DATA101,IS-062,40,34,96.4
2024-T3,16,IS,DATA101,IS-062,40,34,93.77
2024-T3,17,IS,DATA101,IS-062,47,36,98.85
2024-T3,18,IS,DATA101,IS-062,52,45,100.0
2024-T3,19,IS,DATA101,IS-062,44,39,100.0
2024-T3,20,IS,DATA101,IS-062,47,43,100.0
2024-T3,1,IS,DATA101,IS-063,37,31,94.73
2024-T3,2,IS,DATA101,IS-063,34,31,99.67
2024-T3,3,IS,DATA101,IS-063,34,32,100.0
2024-T3,4,IS,DATA101,IS-063,37,36,100.0
2024-T3,5,IS,DATA101,IS-063,30,25,100.0
2024-T3,6,IS,DATA101,IS-063,39,35,97.02
2024-T3,7,IS,DATA101,IS-063,37,35,93.29
2024-T3,8,IS,DATA101,IS-063,35,30,99.13
2024-T3,9,IS,DATA101,IS-063,36,33,90.75
2024-T3,10,IS,DATA101,IS-063,35,29,100.0
2024-T3,11,IS,DATA101,IS-063,39,33,100.0
2024-T3,12,IS,DATA101,IS-063,45,36,100.0
2024-T3,13,IS,DATA101,IS-063,43,38,100.0
2024-T3,14,IS,DATA101,IS-063,35,33,92.96
2024-T3,15,IS,DATA101,IS-063,40,33,100.0
2024-T3,16,IS,DATA101,IS-063,32,26,100.0
2024-T3,17,IS,DATA101,IS-063,37,34,100.0
2024-T3,18,IS,DATA101,IS-063,34,28,100.0
2024-T3,19,IS,DATA101,IS-063,34,29,96.54
2024-T3,20,IS,DATA101,IS-063,39,35,92.22
2024-T3,1,IS,DATA101,IS-064,45,42,100.0
2024-T3,2,IS,DATA101,IS-064,50,44,100.0
2024-T3,3,IS,DATA101,IS-064,46,40,98.29
2024-T3,4,IS,DATA101,IS-064,52,42,95.97
2024-T3,5,IS,DATA101,IS-064,43,38,93.76
2024-T3,6,IS,DATA101,IS-064,55,49,98.87
2024-T3,7,IS,DATA101,IS-064,44,35,92.97
2024-T3,8,IS,DATA101,IS-064,53,45,99.34
2024-T3,9,IS,DATA101,IS-064,41,35,86.81
2024-T3,10,IS,DATA101,IS-064,46,40,100.0
2024-T3,11,IS,DATA101,IS-064,49,37,90.53
2024-T3,12,IS,DATA101,IS-064,48,38,96.0
2024-T3,13,IS,DATA101,IS-064,49,42,95.54
2024-T3,14,IS,DATA101,IS-064,39,35,100.0
2024-T3,15,IS,DATA101,IS-064,48,37,99.82
